timestamp,channel,value,label
2024-01-01 00:00:00.031250000,Fp1,-111.2212041739075,background
2024-01-01 00:00:00.031250000,Fp2,-110.58930802428716,background
2024-01-01 00:00:00.031250000,F3,23.801914223672327,background
2024-01-01 00:00:00.031250000,F4,-37.00075600570881,background
2024-01-01 00:00:00.035156250,F4,-14.459893796572796,background
2024-01-01 00:00:00.035156250,Fp1,-59.79927362552274,background
2024-01-01 00:00:00.035156250,Fp2,-112.20971631589151,background
2024-01-01 00:00:00.035156250,F3,40.4153917492016,background
2024-01-01 00:00:00.039062500,Fp1,-14.244400335658009,background
2024-01-01 00:00:00.039062500,Fp2,-105.56442812115199,background
2024-01-01 00:00:00.039062500,F4,30.731357040818075,background
2024-01-01 00:00:00.039062500,F3,75.79279728566001,background
2024-01-01 00:00:00.042968750,Fp1,22.13127088940049,background
2024-01-01 00:00:00.042968750,Fp2,-112.34407678837954,background
2024-01-01 00:00:00.042968750,F4,78.2810313731995,background
2024-01-01 00:00:00.042968750,F3,119.67702110222231,background
2024-01-01 00:00:00.046875000,F4,114.27342023615617,background
2024-01-01 00:00:00.046875000,Fp1,21.070720510748348,background
2024-01-01 00:00:00.046875000,Fp2,-114.7304235304474,background
2024-01-01 00:00:00.046875000,F3,139.28041037364088,background
2024-01-01 00:00:00.050781250,Fp2,-107.79689616967505,background
2024-01-01 00:00:00.050781250,F3,119.71497468106958,background
2024-01-01 00:00:00.050781250,F4,118.2172025050561,background
2024-01-01 00:00:00.050781250,Fp1,1.427674707927339,background
2024-01-01 00:00:00.054687500,F3,98.97740834802872,background
2024-01-01 00:00:00.054687500,Fp1,-1.4553447468301166,background
2024-01-01 00:00:00.054687500,F4,110.37255418458952,background
2024-01-01 00:00:00.054687500,Fp2,-80.82077902272678,background
2024-01-01 00:00:00.058593750,F3,84.68326254325504,background
2024-01-01 00:00:00.058593750,F4,103.12934918443167,background
2024-01-01 00:00:00.058593750,Fp1,13.412787192367183,background
2024-01-01 00:00:00.058593750,Fp2,-61.06308351924345,background
2024-01-01 00:00:00.062500000,Fp2,-33.77679963823573,background
2024-01-01 00:00:00.062500000,Fp1,13.877935797235958,background
2024-01-01 00:00:00.062500000,F3,77.52638057332123,background
2024-01-01 00:00:00.062500000,F4,68.10246003774324,background
2024-01-01 00:00:00.066406250,Fp1,17.309417475692715,background
2024-01-01 00:00:00.066406250,F3,46.52997271842281,background
2024-01-01 00:00:00.066406250,F4,17.2782097693063,background
2024-01-01 00:00:00.066406250,Fp2,11.745244359470849,background
2024-01-01 00:00:00.070312500,Fp1,18.594534043756102,background
2024-01-01 00:00:00.070312500,Fp2,36.39253147734422,background
2024-01-01 00:00:00.070312500,F3,2.0221584755429216,background
2024-01-01 00:00:00.070312500,F4,-28.16596526573629,background
2024-01-01 00:00:00.074218750,Fp1,62.03873166582109,background
2024-01-01 00:00:00.074218750,Fp2,47.589032241813776,background
2024-01-01 00:00:00.074218750,F3,-44.18508924680729,background
2024-01-01 00:00:00.074218750,F4,-35.35035592120893,background
2024-01-01 00:00:00.078125000,Fp2,55.84640947441375,background
2024-01-01 00:00:00.078125000,F4,-8.356234959589004,background
2024-01-01 00:00:00.078125000,F3,-63.89730226320868,background
2024-01-01 00:00:00.078125000,Fp1,99.85350233194757,background
2024-01-01 00:00:00.082031250,Fp1,94.40610645656636,background
2024-01-01 00:00:00.082031250,Fp2,71.22918181280669,background
2024-01-01 00:00:00.082031250,F3,-86.27852517653989,background
2024-01-01 00:00:00.082031250,F4,6.891334580440592,background
2024-01-01 00:00:00.085937500,F3,-96.8185707698855,background
2024-01-01 00:00:00.085937500,Fp2,74.24883207125586,background
2024-01-01 00:00:00.085937500,F4,-8.643584013868463,background
2024-01-01 00:00:00.085937500,Fp1,59.8575105120602,background
2024-01-01 00:00:00.089843750,F3,-112.87158067908824,background
2024-01-01 00:00:00.089843750,Fp2,78.09561132885781,background
2024-01-01 00:00:00.089843750,F4,-33.163793675934265,background
2024-01-01 00:00:00.089843750,Fp1,28.968099616635115,background
2024-01-01 00:00:00.093750000,Fp2,69.76766676273512,background
2024-01-01 00:00:00.093750000,F3,-108.35985388558082,background
2024-01-01 00:00:00.093750000,F4,-36.49219978692591,background
2024-01-01 00:00:00.093750000,Fp1,8.568879801008935,background
2024-01-01 00:00:00.097656250,F4,-49.250796609915795,background
2024-01-01 00:00:00.097656250,Fp2,56.635703139821146,background
2024-01-01 00:00:00.097656250,F3,-94.98613033327312,background
2024-01-01 00:00:00.097656250,Fp1,-15.988809598667075,background
2024-01-01 00:00:00.101562500,F3,-104.67179089539718,background
2024-01-01 00:00:00.101562500,Fp2,66.36441202037422,background
2024-01-01 00:00:00.101562500,F4,-75.03890165474999,background
2024-01-01 00:00:00.101562500,Fp1,-51.514505463386506,background
2024-01-01 00:00:00.105468750,Fp1,-57.79585461949969,background
2024-01-01 00:00:00.105468750,Fp2,47.6413867522776,background
2024-01-01 00:00:00.105468750,F3,-103.86834162989149,background
2024-01-01 00:00:00.105468750,F4,-91.51592788106115,background
2024-01-01 00:00:00.109375000,F3,-102.05929087486113,background
2024-01-01 00:00:00.109375000,F4,-71.38851976388476,background
2024-01-01 00:00:00.109375000,Fp2,-22.071108676823172,background
2024-01-01 00:00:00.109375000,Fp1,-46.30152740831572,background
2024-01-01 00:00:00.113281250,F3,-75.35333354791825,background
2024-01-01 00:00:00.113281250,Fp2,-95.96301797947527,background
2024-01-01 00:00:00.113281250,Fp1,-32.45422534845449,background
2024-01-01 00:00:00.113281250,F4,-74.7214524742012,background
2024-01-01 00:00:00.117187500,F4,-63.99423279172185,background
2024-01-01 00:00:00.117187500,Fp2,-133.45979135830189,background
2024-01-01 00:00:00.117187500,F3,-49.32917689152738,background
2024-01-01 00:00:00.117187500,Fp1,-38.28710037717956,background
2024-01-01 00:00:00.121093750,Fp1,-43.80075041785536,background
2024-01-01 00:00:00.121093750,F3,-10.008526843629777,background
2024-01-01 00:00:00.121093750,F4,-75.07458729866765,background
2024-01-01 00:00:00.121093750,Fp2,-125.00483872384015,background
2024-01-01 00:00:00.125000000,F3,45.88992885899434,background
2024-01-01 00:00:00.125000000,F4,-68.1517975666629,background
2024-01-01 00:00:00.125000000,Fp2,-132.75153504202677,background
2024-01-01 00:00:00.125000000,Fp1,-41.15874186454308,background
2024-01-01 00:00:00.128906250,Fp1,-16.90978875957968,background
2024-01-01 00:00:00.128906250,Fp2,-135.6676144511032,background
2024-01-01 00:00:00.128906250,F3,97.47240238156405,background
2024-01-01 00:00:00.128906250,F4,-37.45637120076783,background
2024-01-01 00:00:00.132812500,Fp1,17.912994348970745,background
2024-01-01 00:00:00.132812500,Fp2,-128.38993024382214,background
2024-01-01 00:00:00.132812500,F3,98.8611062901155,background
2024-01-01 00:00:00.132812500,F4,-1.7754659928416896,background
2024-01-01 00:00:00.136718750,Fp2,-112.45842381333853,background
2024-01-01 00:00:00.136718750,Fp1,57.59539018307621,background
2024-01-01 00:00:00.136718750,F3,109.49336899576623,background
2024-01-01 00:00:00.136718750,F4,33.513196763293365,background
2024-01-01 00:00:00.140625000,Fp2,-77.42967691974712,background
2024-01-01 00:00:00.140625000,Fp1,72.75011166156398,background
2024-01-01 00:00:00.140625000,F3,121.01121259934378,background
2024-01-01 00:00:00.140625000,F4,64.56713626559531,background
2024-01-01 00:00:00.144531250,Fp2,-61.324500937921215,background
2024-01-01 00:00:00.144531250,F4,76.40467955267782,background
2024-01-01 00:00:00.144531250,F3,134.78605675014288,background
2024-01-01 00:00:00.144531250,Fp1,86.40942761874764,background
2024-01-01 00:00:00.148437500,Fp1,56.0541175591321,background
2024-01-01 00:00:00.148437500,Fp2,-6.131049666356538,background
2024-01-01 00:00:00.148437500,F3,94.59347243667634,background
2024-01-01 00:00:00.148437500,F4,63.606639389688475,background
2024-01-01 00:00:00.152343750,Fp1,25.947301225854627,background
2024-01-01 00:00:00.152343750,Fp2,51.12928083971047,background
2024-01-01 00:00:00.152343750,F3,43.1226128345478,background
2024-01-01 00:00:00.152343750,F4,42.307491167242176,background
2024-01-01 00:00:00.156250000,Fp2,98.56987148855242,background
2024-01-01 00:00:00.156250000,F4,30.283110157210583,background
2024-01-01 00:00:00.156250000,Fp1,22.108512858708224,background
2024-01-01 00:00:00.156250000,F3,23.204746363584682,background
2024-01-01 00:00:00.160156250,Fp2,122.2626508256018,background
2024-01-01 00:00:00.160156250,F4,33.76537288112344,background
2024-01-01 00:00:00.160156250,F3,18.435713382292914,background
2024-01-01 00:00:00.160156250,Fp1,27.288553636493944,background
2024-01-01 00:00:00.164062500,F3,35.19091496277583,background
2024-01-01 00:00:00.164062500,Fp2,135.44946554217668,background
2024-01-01 00:00:00.164062500,F4,25.862639731679874,background
2024-01-01 00:00:00.164062500,Fp1,25.102667768926548,background
2024-01-01 00:00:00.167968750,Fp1,3.1996769367296416,background
2024-01-01 00:00:00.167968750,Fp2,144.5792256558829,background
2024-01-01 00:00:00.167968750,F3,4.661953739038949,background
2024-01-01 00:00:00.167968750,F4,8.914874248448665,background
2024-01-01 00:00:00.171875000,F3,-28.5687600416225,background
2024-01-01 00:00:00.171875000,F4,2.8161418359401016,background
2024-01-01 00:00:00.171875000,Fp1,-7.310418431750785,background
2024-01-01 00:00:00.171875000,Fp2,130.33029075301485,background
2024-01-01 00:00:00.175781250,F3,-50.29603935259585,background
2024-01-01 00:00:00.175781250,Fp1,-3.088227579569134,background
2024-01-01 00:00:00.175781250,F4,14.493129397746976,background
2024-01-01 00:00:00.175781250,Fp2,111.84133673438856,background
2024-01-01 00:00:00.179687500,Fp1,-12.26513477386831,background
2024-01-01 00:00:00.179687500,Fp2,103.14694615889638,background
2024-01-01 00:00:00.179687500,F4,48.60544247346652,background
2024-01-01 00:00:00.179687500,F3,-60.35766277765191,background
2024-01-01 00:00:00.183593750,Fp2,111.59616298846453,background
2024-01-01 00:00:00.183593750,F3,-63.514348899231315,background
2024-01-01 00:00:00.183593750,F4,36.52344169994935,background
2024-01-01 00:00:00.183593750,Fp1,-44.47289010665045,background
2024-01-01 00:00:00.187500000,F4,18.155397636962984,background
2024-01-01 00:00:00.187500000,F3,-65.02242453350281,background
2024-01-01 00:00:00.187500000,Fp2,125.76117248292876,background
2024-01-01 00:00:00.187500000,Fp1,-56.20651291807061,background
2024-01-01 00:00:00.191406250,F3,-17.536099529119824,background
2024-01-01 00:00:00.191406250,F4,0.9859056319462791,background
2024-01-01 00:00:00.191406250,Fp2,119.51888824208866,background
2024-01-01 00:00:00.191406250,Fp1,-42.99869170848558,background
2024-01-01 00:00:00.195312500,Fp2,105.47962229239144,background
2024-01-01 00:00:00.195312500,F4,19.261831990396033,background
2024-01-01 00:00:00.195312500,Fp1,-29.450182626870948,background
2024-01-01 00:00:00.195312500,F3,23.74089313288432,background
2024-01-01 00:00:00.199218750,F4,7.832450093975556,background
2024-01-01 00:00:00.199218750,Fp1,-6.330775933428148,background
2024-01-01 00:00:00.199218750,Fp2,100.36907211499125,background
2024-01-01 00:00:00.199218750,F3,52.55563219683524,background
2024-01-01 00:00:00.203125000,Fp2,68.98564021282853,background
2024-01-01 00:00:00.203125000,F3,46.97161620205722,background
2024-01-01 00:00:00.203125000,Fp1,3.583177137280487,background
2024-01-01 00:00:00.203125000,F4,39.206409491976146,background
2024-01-01 00:00:00.207031250,Fp1,23.232181783403885,background
2024-01-01 00:00:00.207031250,F3,10.917703233452384,background
2024-01-01 00:00:00.207031250,F4,47.887215876438624,background
2024-01-01 00:00:00.207031250,Fp2,27.286100079828014,background
2024-01-01 00:00:00.210937500,Fp2,-41.4010717554803,background
2024-01-01 00:00:00.210937500,Fp1,34.109069928820766,background
2024-01-01 00:00:00.210937500,F3,-8.760581058725245,background
2024-01-01 00:00:00.210937500,F4,74.71135136256645,background
2024-01-01 00:00:00.214843750,F4,86.21732747495527,background
2024-01-01 00:00:00.214843750,Fp2,-85.77689963721242,background
2024-01-01 00:00:00.214843750,Fp1,42.900526299162784,background
2024-01-01 00:00:00.214843750,F3,-27.25402049184676,background
2024-01-01 00:00:00.218750000,Fp2,-107.08356624651108,background
2024-01-01 00:00:00.218750000,F3,-33.47652359371267,background
2024-01-01 00:00:00.218750000,Fp1,40.89001285699604,background
2024-01-01 00:00:00.218750000,F4,63.76138833676261,background
2024-01-01 00:00:00.222656250,F3,-36.24066184641807,background
2024-01-01 00:00:00.222656250,Fp2,-82.14885354700613,background
2024-01-01 00:00:00.222656250,Fp1,46.03995160047121,background
2024-01-01 00:00:00.222656250,F4,30.817224265989726,background
2024-01-01 00:00:00.226562500,F4,35.20959229273882,background
2024-01-01 00:00:00.226562500,F3,-7.322331420472583,background
2024-01-01 00:00:00.226562500,Fp1,89.67910693276448,background
2024-01-01 00:00:00.226562500,Fp2,-61.0176071949227,background
2024-01-01 00:00:00.230468750,F4,43.49465713878606,background
2024-01-01 00:00:00.230468750,F3,-0.6559448877244822,background
2024-01-01 00:00:00.230468750,Fp2,-61.74426573060308,background
2024-01-01 00:00:00.230468750,Fp1,118.20086407210243,background
2024-01-01 00:00:00.234375000,Fp1,163.24122641298445,background
2024-01-01 00:00:00.234375000,F3,3.807535947425605,background
2024-01-01 00:00:00.234375000,F4,66.91010555484281,background
2024-01-01 00:00:00.234375000,Fp2,-68.68441057469404,background
2024-01-01 00:00:00.238281250,Fp2,-61.07398635491745,background
2024-01-01 00:00:00.238281250,F3,3.4540928348059556,background
2024-01-01 00:00:00.238281250,F4,90.83074029884258,background
2024-01-01 00:00:00.238281250,Fp1,194.98171648656236,background
2024-01-01 00:00:00.242187500,Fp1,216.13711131207506,background
2024-01-01 00:00:00.242187500,F4,99.19549746319908,background
2024-01-01 00:00:00.242187500,Fp2,-56.753006093726576,background
2024-01-01 00:00:00.242187500,F3,9.265813266399533,background
2024-01-01 00:00:00.246093750,Fp1,192.91320185540528,background
2024-01-01 00:00:00.246093750,F4,98.81394924870123,background
2024-01-01 00:00:00.246093750,Fp2,-64.85836669471747,background
2024-01-01 00:00:00.246093750,F3,-7.697290636843363,background
2024-01-01 00:00:00.250000000,F4,79.80943781389884,background
2024-01-01 00:00:00.250000000,F3,-47.74772480327142,background
2024-01-01 00:00:00.250000000,Fp2,-45.72135375337091,background
2024-01-01 00:00:00.250000000,Fp1,154.7631290194245,background
2024-01-01 00:00:00.253906250,Fp1,131.64355419980245,background
2024-01-01 00:00:00.253906250,F4,65.81669109584286,background
2024-01-01 00:00:00.253906250,F3,-96.91458455833106,background
2024-01-01 00:00:00.253906250,Fp2,-13.09485520915691,background
2024-01-01 00:00:00.257812500,F3,-90.22577557196901,background
2024-01-01 00:00:00.257812500,Fp2,7.768779159920545,background
2024-01-01 00:00:00.257812500,F4,57.84962674095557,background
2024-01-01 00:00:00.257812500,Fp1,167.1775762098712,background
2024-01-01 00:00:00.261718750,F3,-64.87601146335228,background
2024-01-01 00:00:00.261718750,Fp2,33.27341032393757,background
2024-01-01 00:00:00.261718750,F4,54.78215909720004,background
2024-01-01 00:00:00.261718750,Fp1,194.44814166503016,background
2024-01-01 00:00:00.265625000,Fp1,194.32596628573845,background
2024-01-01 00:00:00.265625000,Fp2,54.01318012257255,background
2024-01-01 00:00:00.265625000,F4,18.69305008958612,background
2024-01-01 00:00:00.265625000,F3,-46.66964104640462,background
2024-01-01 00:00:00.269531250,Fp1,171.92081651399036,background
2024-01-01 00:00:00.269531250,F3,-58.11877582308584,background
2024-01-01 00:00:00.269531250,Fp2,84.0603728314503,background
2024-01-01 00:00:00.269531250,F4,5.430009064133479,background
2024-01-01 00:00:00.273437500,Fp1,176.29114080306533,background
2024-01-01 00:00:00.273437500,Fp2,105.07848084727948,background
2024-01-01 00:00:00.273437500,F4,-1.0834279191222027,background
2024-01-01 00:00:00.273437500,F3,-70.29268549230812,background
2024-01-01 00:00:00.277343750,Fp1,146.31546459524083,background
2024-01-01 00:00:00.277343750,Fp2,105.44045533591365,background
2024-01-01 00:00:00.277343750,F3,-69.23658832939682,background
2024-01-01 00:00:00.277343750,F4,13.132258404588304,background
2024-01-01 00:00:00.281250000,Fp2,109.68723440774657,background
2024-01-01 00:00:00.281250000,F4,32.457625893849475,background
2024-01-01 00:00:00.281250000,F3,-54.090019914492906,background
2024-01-01 00:00:00.281250000,Fp1,107.1664016465142,background
2024-01-01 00:00:00.285156250,Fp2,108.62735437015337,background
2024-01-01 00:00:00.285156250,F4,-2.5931325633377367,background
2024-01-01 00:00:00.285156250,Fp1,57.58623787889731,background
2024-01-01 00:00:00.285156250,F3,-55.41506033996647,background
2024-01-01 00:00:00.289062500,Fp1,16.97527885442374,background
2024-01-01 00:00:00.289062500,F4,-28.015777971886102,background
2024-01-01 00:00:00.289062500,F3,-43.83334208201504,background
2024-01-01 00:00:00.289062500,Fp2,97.52485537410791,background
2024-01-01 00:00:00.292968750,F3,-5.725096326798226,background
2024-01-01 00:00:00.292968750,Fp1,23.58140254912476,background
2024-01-01 00:00:00.292968750,F4,-47.32825419124025,background
2024-01-01 00:00:00.292968750,Fp2,56.95705160904435,background
2024-01-01 00:00:00.296875000,Fp1,24.062101811207615,background
2024-01-01 00:00:00.296875000,F3,0.02265334169423583,background
2024-01-01 00:00:00.296875000,Fp2,63.49308788139839,background
2024-01-01 00:00:00.296875000,F4,-44.55789016768509,background
2024-01-01 00:00:00.300781250,Fp2,66.9569251761869,background
2024-01-01 00:00:00.300781250,F4,-40.959635928015025,background
2024-01-01 00:00:00.300781250,F3,-4.234086857333305,background
2024-01-01 00:00:00.300781250,Fp1,29.208707339136417,background
2024-01-01 00:00:00.304687500,F4,-45.59436824539013,background
2024-01-01 00:00:00.304687500,F3,-14.36399761136311,background
2024-01-01 00:00:00.304687500,Fp2,102.37005638859289,background
2024-01-01 00:00:00.304687500,Fp1,49.14493410122243,background
2024-01-01 00:00:00.308593750,F3,-19.042262568920364,background
2024-01-01 00:00:00.308593750,Fp2,96.68133143777493,background
2024-01-01 00:00:00.308593750,Fp1,76.31330723624552,background
2024-01-01 00:00:00.308593750,F4,-18.819941297069658,background
2024-01-01 00:00:00.312500000,F3,0.3517927709168749,background
2024-01-01 00:00:00.312500000,Fp2,51.55385874772632,background
2024-01-01 00:00:00.312500000,Fp1,97.40546249841225,background
2024-01-01 00:00:00.312500000,F4,21.94133764212109,background
2024-01-01 00:00:00.316406250,Fp1,103.18437577152486,background
2024-01-01 00:00:00.316406250,F3,12.69434662863499,background
2024-01-01 00:00:00.316406250,F4,61.87444062828776,background
2024-01-01 00:00:00.316406250,Fp2,41.71716369398922,background
2024-01-01 00:00:00.320312500,F4,60.08205406560778,background
2024-01-01 00:00:00.320312500,Fp2,47.24479873833912,background
2024-01-01 00:00:00.320312500,F3,28.782501666399014,background
2024-01-01 00:00:00.320312500,Fp1,83.19276527891897,background
2024-01-01 00:00:00.324218750,Fp2,45.06422256530919,background
2024-01-01 00:00:00.324218750,F3,60.98193632772183,background
2024-01-01 00:00:00.324218750,F4,56.07031099635517,background
2024-01-01 00:00:00.324218750,Fp1,70.16240681476074,background
2024-01-01 00:00:00.328125000,Fp2,32.80352023308397,background
2024-01-01 00:00:00.328125000,Fp1,51.65343924703059,background
2024-01-01 00:00:00.328125000,F4,55.98880414404061,background
2024-01-01 00:00:00.328125000,F3,72.09469490772926,background
2024-01-01 00:00:00.332031250,F3,50.49236127968765,background
2024-01-01 00:00:00.332031250,Fp1,62.305812906455714,background
2024-01-01 00:00:00.332031250,F4,50.99634875643521,background
2024-01-01 00:00:00.332031250,Fp2,16.104289075126378,background
2024-01-01 00:00:00.335937500,Fp1,61.061919757813676,background
2024-01-01 00:00:00.335937500,F3,16.554226341969127,background
2024-01-01 00:00:00.335937500,F4,17.68049422988655,background
2024-01-01 00:00:00.335937500,Fp2,5.65768032429712,background
2024-01-01 00:00:00.339843750,F3,12.567839137507177,background
2024-01-01 00:00:00.339843750,Fp2,-1.9993719413906335,background
2024-01-01 00:00:00.339843750,F4,-19.420773685062183,background
2024-01-01 00:00:00.339843750,Fp1,85.92917139411361,background
2024-01-01 00:00:00.343750000,Fp2,-26.319699192243604,background
2024-01-01 00:00:00.343750000,F4,-36.49875279286924,background
2024-01-01 00:00:00.343750000,Fp1,80.84893426905388,background
2024-01-01 00:00:00.343750000,F3,26.891729090827887,background
2024-01-01 00:00:00.347656250,F4,-60.974730587172175,background
2024-01-01 00:00:00.347656250,Fp1,66.52944131845429,background
2024-01-01 00:00:00.347656250,F3,29.405361262181618,background
2024-01-01 00:00:00.347656250,Fp2,-55.028746727023105,background
2024-01-01 00:00:00.351562500,F3,15.380979371786355,background
2024-01-01 00:00:00.351562500,Fp2,-52.21409611106866,background
2024-01-01 00:00:00.351562500,F4,-67.38668119871836,background
2024-01-01 00:00:00.351562500,Fp1,62.27975280672574,background
2024-01-01 00:00:00.355468750,F4,-43.39183892730825,background
2024-01-01 00:00:00.355468750,Fp1,80.96195472217974,background
2024-01-01 00:00:00.355468750,F3,25.572128305621618,background
2024-01-01 00:00:00.355468750,Fp2,-69.70021467500075,background
2024-01-01 00:00:00.359375000,F3,49.89335560945829,background
2024-01-01 00:00:00.359375000,F4,-18.86025441203901,background
2024-01-01 00:00:00.359375000,Fp2,-90.45400553246235,background
2024-01-01 00:00:00.359375000,Fp1,97.90415783669701,background
2024-01-01 00:00:00.363281250,Fp1,87.32267287974658,background
2024-01-01 00:00:00.363281250,Fp2,-99.19479447995593,background
2024-01-01 00:00:00.363281250,F3,82.62366751434716,background
2024-01-01 00:00:00.363281250,F4,-7.525431602887828,background
2024-01-01 00:00:00.367187500,F3,61.910293646308205,background
2024-01-01 00:00:00.367187500,Fp2,-97.46498504977639,background
2024-01-01 00:00:00.367187500,F4,-27.137360393438556,background
2024-01-01 00:00:00.367187500,Fp1,48.13291742838549,background
2024-01-01 00:00:00.371093750,Fp1,18.180605792254216,background
2024-01-01 00:00:00.371093750,F3,26.061541132433767,background
2024-01-01 00:00:00.371093750,Fp2,-91.39361507127296,background
2024-01-01 00:00:00.371093750,F4,-44.94763424770909,background
2024-01-01 00:00:00.375000000,Fp1,20.925250734306495,background
2024-01-01 00:00:00.375000000,F4,-36.90759919954651,background
2024-01-01 00:00:00.375000000,F3,-2.044124610652659,background
2024-01-01 00:00:00.375000000,Fp2,-95.92482180471211,background
2024-01-01 00:00:00.378906250,Fp1,18.940742785539364,background
2024-01-01 00:00:00.378906250,F3,-33.44083590865351,background
2024-01-01 00:00:00.378906250,F4,-12.959538219097713,background
2024-01-01 00:00:00.378906250,Fp2,-110.70802742087348,background
2024-01-01 00:00:00.382812500,F3,-33.96131278987629,background
2024-01-01 00:00:00.382812500,Fp2,-123.72382221274196,background
2024-01-01 00:00:00.382812500,F4,-7.221551002658556,background
2024-01-01 00:00:00.382812500,Fp1,-6.278195322078868,background
2024-01-01 00:00:00.386718750,F3,-55.87180011215577,background
2024-01-01 00:00:00.386718750,Fp1,-29.460823657552922,background
2024-01-01 00:00:00.386718750,Fp2,-130.95022199354054,background
2024-01-01 00:00:00.386718750,F4,-11.90274837780514,background
2024-01-01 00:00:00.390625000,Fp2,-150.04865277759754,background
2024-01-01 00:00:00.390625000,F3,-34.35987619637256,background
2024-01-01 00:00:00.390625000,Fp1,-17.92745911886685,background
2024-01-01 00:00:00.390625000,F4,-19.859031520191515,background
2024-01-01 00:00:00.394531250,F4,10.09051848020183,background
2024-01-01 00:00:00.394531250,F3,-17.079984795239163,background
2024-01-01 00:00:00.394531250,Fp1,-17.70309975005832,background
2024-01-01 00:00:00.394531250,Fp2,-184.57408839754353,background
2024-01-01 00:00:00.398437500,Fp1,-17.041787501360602,background
2024-01-01 00:00:00.398437500,F4,21.648477389100886,background
2024-01-01 00:00:00.398437500,F3,-8.001836598219676,background
2024-01-01 00:00:00.398437500,Fp2,-172.4855008931731,background
2024-01-01 00:00:00.402343750,F4,25.400485257306652,background
2024-01-01 00:00:00.402343750,F3,-16.751829048185705,background
2024-01-01 00:00:00.402343750,Fp2,-148.99921703096035,background
2024-01-01 00:00:00.402343750,Fp1,-21.88694438807046,background
2024-01-01 00:00:00.406250000,F4,27.368895432622924,background
2024-01-01 00:00:00.406250000,F3,-24.14706002585431,background
2024-01-01 00:00:00.406250000,Fp2,-117.90615965560669,background
2024-01-01 00:00:00.406250000,Fp1,-36.54607199396101,background
2024-01-01 00:00:00.410156250,F4,53.54725475170214,background
2024-01-01 00:00:00.410156250,F3,-31.22612426736181,background
2024-01-01 00:00:00.410156250,Fp1,-12.14951588905114,background
2024-01-01 00:00:00.410156250,Fp2,-119.370421385196,background
2024-01-01 00:00:00.414062500,Fp1,-14.720200798631442,background
2024-01-01 00:00:00.414062500,F3,-19.502573489906585,background
2024-01-01 00:00:00.414062500,F4,63.15771740612268,background
2024-01-01 00:00:00.414062500,Fp2,-101.82371232715786,background
2024-01-01 00:00:00.417968750,F4,52.53444946824236,background
2024-01-01 00:00:00.417968750,Fp2,-68.70722299448524,background
2024-01-01 00:00:00.417968750,Fp1,-26.26514905889972,background
2024-01-01 00:00:00.417968750,F3,-0.9362022223921311,background
2024-01-01 00:00:00.421875000,Fp1,-46.817703756067644,background
2024-01-01 00:00:00.421875000,F4,21.342212531374972,background
2024-01-01 00:00:00.421875000,F3,12.661419333345194,background
2024-01-01 00:00:00.421875000,Fp2,-34.2318916411973,background
2024-01-01 00:00:00.425781250,Fp2,3.314122752292278,background
2024-01-01 00:00:00.425781250,Fp1,-59.871856395137364,background
2024-01-01 00:00:00.425781250,F3,41.35950536476971,background
2024-01-01 00:00:00.425781250,F4,-19.747319682603944,background
2024-01-01 00:00:00.429687500,Fp2,17.470257063258913,background
2024-01-01 00:00:00.429687500,F4,-31.679472305201696,background
2024-01-01 00:00:00.429687500,F3,41.82150430109616,background
